id,genre,lead_actor_tier,writer_experience,channel,episodes,budget_billion_won,release_quarter,timeslot,is_remake,lead_actor_age,avg_rating
2583,코미디,3,29,케이블,8,17.5,4,주말심야,0,28,7.63
2584,코미디,4,8,케이블,16,77.3,4,평일저녁,0,35,8.49
2585,판타지,1,3,지상파,16,44.4,4,주말저녁,1,48,10.61
2586,판타지,4,14,지상파,20,86.5,2,주말저녁,0,36,9.87
2587,판타지,4,1,지상파,12,57.1,1,평일저녁,1,49,9.58
2588,로맨스,5,20,지상파,12,71.6,1,주말저녁,0,43,10.49
2589,로맨스,2,19,케이블,16,66.1,2,주말저녁,0,33,10.17
2590,사극,3,2,OTT,16,8.7,2,평일심야,0,29,5.19
2591,법정,1,6,케이블,16,74.3,2,평일저녁,0,49,8.92
2592,스릴러,2,19,케이블,24,31.3,4,주말심야,0,23,6.19
2593,판타지,5,13,지상파,16,28.1,4,평일저녁,0,42,7.52
2594,코미디,4,4,케이블,24,19.9,3,주말저녁,0,30,6.43
2595,법정,3,25,케이블,16,36.2,1,주말심야,0,38,9.45
2596,법정,2,2,케이블,12,67.2,1,평일저녁,0,36,7.72
2597,로맨스,3,28,지상파,16,54.7,3,평일저녁,0,32,10.93
2598,로맨스,5,26,지상파,16,42.3,2,주말저녁,0,48,10.09
2599,판타지,2,7,지상파,16,78.1,4,주말저녁,0,37,12.6
2600,판타지,3,11,지상파,12,6.1,3,평일저녁,0,39,6.55
2601,코미디,1,24,지상파,16,26.6,4,주말심야,1,32,8.32
2602,스릴러,4,3,지상파,16,8.0,3,주말저녁,1,41,9.8
2603,의학,2,8,지상파,16,7.6,1,평일저녁,0,42,8.63
2604,로맨스,5,29,지상파,16,9.8,3,주말저녁,0,24,11.37
2605,의학,4,13,케이블,16,95.7,2,주말저녁,0,32,6.2
2606,로맨스,3,18,지상파,24,99.0,2,평일저녁,0,49,9.62
2607,코미디,1,21,지상파,16,65.5,3,평일심야,0,20,9.09
2608,코미디,2,9,케이블,16,66.4,3,평일저녁,0,27,7.97
2609,법정,1,0,케이블,24,12.9,3,주말심야,0,29,5.27
2610,의학,4,7,지상파,16,45.9,2,평일심야,0,41,8.96
2611,사극,3,3,케이블,24,5.6,4,평일저녁,0,24,5.1
2612,법정,5,22,케이블,16,6.6,3,주말심야,0,44,8.39
2613,의학,2,23,지상파,12,69.3,4,주말저녁,0,31,11.75
2614,판타지,5,0,지상파,16,51.6,4,평일저녁,1,46,8.39
2615,스릴러,3,15,케이블,8,58.2,3,주말저녁,1,36,7.54
2616,로맨스,1,23,케이블,20,15.4,4,평일저녁,0,50,11.59
2617,의학,1,5,OTT,16,39.3,3,주말심야,0,34,8.34
2618,의학,1,7,OTT,8,70.6,4,주말심야,0,39,9.66
2619,코미디,1,5,케이블,16,24.3,2,평일저녁,1,45,8.57
2620,코미디,3,30,케이블,16,16.8,3,평일저녁,0,45,7.97
2621,판타지,1,6,OTT,16,96.4,1,주말저녁,0,35,10.88
2622,사극,2,6,지상파,16,48.7,2,평일저녁,0,29,12.28
2623,로맨스,5,9,케이블,16,80.8,2,평일심야,0,45,8.12
2624,스릴러,2,12,OTT,12,26.2,3,평일저녁,0,25,7.6
2625,의학,5,26,케이블,20,62.7,1,평일저녁,0,36,9.18
2626,의학,1,5,케이블,8,56.2,1,주말저녁,0,41,14.88
2627,스릴러,2,1,지상파,24,26.1,1,주말저녁,0,27,12.12
2628,판타지,5,21,케이블,16,45.2,2,주말저녁,0,36,7.02
2629,사극,1,3,지상파,16,25.2,4,평일심야,0,40,9.71
2630,사극,4,20,케이블,20,24.0,3,평일심야,0,29,9.43
2631,코미디,5,16,지상파,16,75.7,1,주말저녁,0,45,7.34
2632,로맨스,1,18,OTT,16,16.2,1,평일저녁,0,31,7.61
2633,로맨스,2,26,지상파,12,47.2,2,평일심야,1,43,8.37
2634,코미디,4,6,지상파,16,91.4,1,주말저녁,0,48,10.68
2635,로맨스,1,6,지상파,16,86.8,2,주말저녁,0,35,10.93
2636,로맨스,4,9,지상파,8,71.7,1,주말저녁,0,45,11.14
2637,사극,1,12,지상파,12,33.3,4,평일저녁,0,24,10.9
2638,코미디,1,8,OTT,24,53.4,4,주말저녁,0,35,7.04
2639,스릴러,5,7,케이블,16,86.5,3,주말저녁,0,50,8.61
2640,사극,5,3,지상파,12,53.7,2,주말심야,0,34,9.55
2641,로맨스,2,5,지상파,8,13.8,2,평일저녁,0,25,10.24
2642,의학,4,20,케이블,8,72.7,2,평일저녁,0,42,10.49
2643,의학,1,30,지상파,20,95.8,1,주말심야,0,25,13.13
2644,의학,1,22,지상파,24,46.9,2,주말심야,0,29,10.35
2645,사극,2,14,OTT,16,88.0,2,평일저녁,0,23,13.05
2646,사극,1,12,OTT,24,27.3,4,평일저녁,0,49,7.91
2647,스릴러,5,19,지상파,12,5.3,4,평일저녁,0,38,5.91
2648,법정,2,16,지상파,12,53.6,1,주말심야,0,32,10.49
2649,로맨스,4,9,지상파,24,59.5,2,주말저녁,1,36,13.08
2650,코미디,3,25,지상파,12,85.6,4,주말저녁,0,23,11.4
2651,코미디,3,17,케이블,16,78.6,2,평일저녁,0,49,10.69
2652,판타지,2,3,OTT,24,62.9,3,평일심야,0,46,5.86
2653,판타지,5,4,지상파,32,5.9,2,평일저녁,0,49,5.75
2654,판타지,5,16,지상파,16,24.2,3,주말저녁,0,45,10.87
2655,스릴러,1,21,OTT,20,39.0,1,평일저녁,0,50,11.27
2656,로맨스,3,12,케이블,24,30.7,4,주말저녁,0,34,7.66
2657,사극,5,13,케이블,16,77.9,3,평일심야,0,39,6.85
2658,코미디,5,28,케이블,20,7.6,1,평일저녁,0,30,8.63
2659,의학,5,1,케이블,16,56.0,1,평일저녁,0,39,6.78
2660,사극,4,17,지상파,12,22.0,4,주말심야,1,48,10.1
2661,코미디,1,5,지상파,12,49.7,4,평일심야,0,24,10.12
2662,사극,3,11,케이블,8,23.5,3,평일저녁,1,21,7.43
2663,법정,2,13,OTT,16,52.0,4,평일심야,0,25,7.87
2664,로맨스,2,10,지상파,20,41.2,1,평일저녁,0,49,12.41
2665,스릴러,1,20,케이블,16,22.0,4,평일심야,0,42,8.49
2666,코미디,5,2,지상파,20,12.8,2,주말저녁,1,30,7.82
2667,사극,2,20,지상파,12,8.8,4,평일저녁,0,50,9.65
2668,사극,5,26,OTT,24,79.3,1,평일저녁,0,43,11.87
2669,코미디,1,25,케이블,8,34.0,3,평일저녁,0,50,11.53
2670,법정,1,20,지상파,8,92.2,1,평일저녁,0,40,12.99
2671,로맨스,2,8,케이블,32,31.2,3,평일심야,0,31,8.37
2672,의학,5,18,케이블,24,73.5,3,평일심야,0,37,5.89
2673,사극,1,28,케이블,16,61.8,4,평일심야,0,37,14.19
2674,사극,5,19,케이블,16,42.0,2,평일저녁,0,32,8.55
2675,사극,2,21,OTT,16,53.4,4,평일심야,0,46,10.1
2676,로맨스,3,26,지상파,32,71.6,4,주말심야,1,37,11.98
2677,사극,3,30,OTT,8,66.6,4,주말저녁,0,35,11.31
2678,로맨스,2,26,케이블,24,71.0,2,평일저녁,0,27,11.4
2679,판타지,1,20,지상파,20,18.0,4,주말저녁,0,49,10.32
2680,법정,5,19,OTT,16,95.2,1,주말심야,0,31,7.13
2681,법정,4,14,OTT,32,75.2,2,주말저녁,0,49,11.25
2682,판타지,5,8,케이블,12,54.9,1,평일심야,0,32,6.5
2683,로맨스,1,17,케이블,16,93.3,1,주말심야,0,37,11.57
2684,의학,5,23,지상파,16,97.0,3,주말저녁,0,35,13.62
2685,법정,3,19,지상파,24,80.2,3,평일심야,0,27,9.37
2686,스릴러,1,4,OTT,20,53.5,2,주말저녁,1,35,9.91
2687,스릴러,5,30,지상파,8,36.2,1,평일저녁,0,40,10.92
2688,법정,3,18,지상파,24,74.7,2,주말저녁,0,50,12.69
2689,판타지,2,29,OTT,32,34.3,4,평일심야,0,32,5.32
2690,법정,3,4,케이블,16,41.5,2,주말저녁,0,27,9.02
2691,코미디,3,25,지상파,20,41.0,2,주말저녁,0,30,12.93
2692,사극,3,25,지상파,24,21.1,4,평일심야,0,24,9.98
2693,의학,1,27,지상파,16,24.0,4,주말저녁,0,29,13.96
2694,로맨스,3,7,지상파,16,59.1,2,평일저녁,0,36,6.8
2695,사극,1,24,지상파,16,56.4,1,평일저녁,1,44,11.85
2696,법정,4,29,OTT,20,8.5,1,주말저녁,0,49,7.03
2697,코미디,2,28,지상파,8,48.2,1,주말저녁,0,47,11.61
2698,스릴러,2,18,케이블,16,26.8,3,평일저녁,0,36,13.53
2699,로맨스,4,17,케이블,20,76.3,4,주말심야,0,25,7.97
2700,의학,1,18,OTT,16,97.8,2,평일심야,0,28,7.83
2701,의학,1,30,지상파,8,41.8,1,평일저녁,0,48,13.62
2702,법정,3,29,케이블,8,66.5,1,평일심야,0,27,8.96
2703,판타지,4,5,케이블,16,33.4,3,평일저녁,0,28,6.52
2704,의학,5,20,케이블,24,24.4,4,주말심야,0,41,7.05
2705,의학,3,29,지상파,8,53.4,1,평일심야,0,32,11.05
2706,코미디,1,18,OTT,20,93.4,1,평일심야,0,50,10.96
2707,의학,3,27,지상파,12,83.8,1,평일저녁,0,21,11.41
2708,스릴러,4,1,OTT,8,28.9,4,주말심야,0,38,4.58
2709,로맨스,1,17,지상파,32,45.7,2,평일심야,0,22,13.91
2710,판타지,1,3,케이블,16,84.2,3,주말저녁,0,30,8.99
2711,판타지,5,10,OTT,16,58.0,4,평일저녁,1,25,4.15
2712,스릴러,5,6,지상파,12,62.1,2,평일저녁,0,41,7.99
2713,판타지,1,11,케이블,24,14.5,1,평일심야,0,21,8.38
2714,법정,5,5,케이블,12,12.7,2,평일저녁,0,46,5.91
2715,스릴러,4,6,지상파,12,91.6,1,평일저녁,0,30,10.75
2716,사극,3,1,케이블,24,13.1,4,평일저녁,0,46,9.81
2717,법정,2,28,지상파,16,50.5,2,평일저녁,0,45,11.67
2718,로맨스,2,25,지상파,20,7.8,3,주말저녁,0,40,12.59
2719,코미디,5,4,케이블,20,26.5,1,주말저녁,0,37,7.36
2720,의학,2,25,지상파,20,18.7,3,평일저녁,0,38,10.97
2721,사극,3,23,OTT,12,36.7,4,평일저녁,0,42,9.26
2722,사극,1,12,지상파,16,92.5,4,주말저녁,0,48,16.55
2723,의학,1,18,지상파,16,44.8,1,주말저녁,0,31,12.58
2724,판타지,2,20,OTT,24,52.5,4,평일저녁,0,47,6.57
2725,판타지,2,7,지상파,16,77.6,2,평일심야,0,36,7.08
2726,사극,2,25,케이블,16,7.4,4,주말저녁,0,42,11.61
2727,사극,5,2,케이블,24,75.3,4,주말저녁,0,32,7.91
2728,사극,3,27,지상파,12,92.6,3,주말저녁,0,47,14.54
2729,스릴러,5,24,지상파,8,40.8,4,평일심야,0,39,9.64
2730,코미디,1,26,지상파,24,85.7,2,평일저녁,0,48,13.79
2731,판타지,2,18,OTT,16,14.2,2,주말저녁,0,23,6.81
2732,의학,3,5,케이블,8,72.8,2,평일심야,1,40,7.77
2733,법정,3,22,OTT,16,58.2,2,평일심야,1,48,8.13
2734,코미디,2,22,OTT,24,36.6,4,평일저녁,0,38,5.09
2735,의학,1,28,지상파,16,11.8,4,평일저녁,0,24,13.66
2736,판타지,2,5,OTT,16,10.5,2,주말심야,1,39,5.29
2737,판타지,5,4,케이블,16,38.7,1,평일저녁,0,48,4.0
2738,로맨스,1,9,OTT,20,83.4,3,평일저녁,0,26,10.86
2739,코미디,3,28,케이블,16,75.3,3,평일저녁,0,27,10.72
2740,의학,2,19,지상파,16,74.3,3,평일심야,1,31,9.88
2741,스릴러,5,21,OTT,8,57.9,2,평일저녁,0,29,9.87
2742,코미디,3,15,지상파,8,10.8,4,평일저녁,0,24,10.66
2743,의학,1,11,지상파,16,95.6,2,주말심야,0,46,11.59
2744,사극,4,28,지상파,16,16.0,4,주말저녁,0,37,9.62
2745,법정,3,12,지상파,24,30.6,4,주말저녁,0,44,10.13
2746,의학,2,22,케이블,12,94.7,2,평일저녁,1,21,12.85
2747,로맨스,1,5,지상파,24,29.9,4,주말저녁,1,33,11.01
2748,법정,1,30,케이블,16,17.5,1,주말저녁,0,37,10.99
2749,법정,4,0,지상파,24,91.6,1,평일심야,1,31,4.91
2750,스릴러,2,30,지상파,16,85.4,1,평일심야,1,39,14.15
2751,법정,3,7,OTT,12,21.2,1,평일저녁,0,48,9.13
2752,판타지,1,26,지상파,16,35.1,1,주말저녁,0,36,13.86
2753,로맨스,2,15,케이블,16,86.4,2,주말저녁,0,24,11.91
2754,판타지,2,5,지상파,24,41.6,3,평일심야,0,26,7.23
2755,코미디,2,12,케이블,16,92.0,1,평일심야,1,32,7.34
2756,법정,3,5,케이블,8,45.6,3,평일심야,0,46,8.66
2757,로맨스,5,27,지상파,24,27.2,3,평일저녁,0,35,7.43
2758,코미디,1,14,지상파,32,58.9,3,평일저녁,0,26,11.2
2759,의학,5,22,OTT,16,10.6,3,주말저녁,0,43,9.73
2760,스릴러,3,9,지상파,16,48.3,1,평일저녁,0,20,11.56
2761,의학,5,8,지상파,16,75.2,3,평일심야,0,26,8.74
2762,판타지,5,14,케이블,8,70.0,3,주말저녁,0,22,10.57
2763,사극,2,11,케이블,20,36.4,2,평일심야,0,28,6.76
2764,법정,5,24,OTT,32,40.8,3,주말저녁,0,37,7.39
2765,로맨스,4,30,OTT,8,36.2,2,평일저녁,0,34,8.68
2766,법정,1,13,OTT,20,87.2,3,주말저녁,0,24,9.75
2767,법정,2,21,OTT,20,51.0,1,주말저녁,0,30,11.34
2768,코미디,1,20,지상파,16,21.1,4,평일심야,0,27,11.25
2769,로맨스,5,9,케이블,20,49.0,3,평일저녁,0,31,10.38
2770,로맨스,2,23,지상파,20,19.0,3,평일저녁,0,43,9.12
2771,사극,4,21,케이블,20,52.3,1,주말저녁,0,27,8.06
2772,로맨스,4,16,케이블,24,28.7,2,평일저녁,0,25,10.97
2773,법정,5,22,케이블,16,94.5,1,주말저녁,0,48,9.92
2774,스릴러,1,17,OTT,16,25.8,3,평일저녁,1,47,12.81
2775,의학,3,27,케이블,16,84.0,1,평일심야,0,36,11.37
2776,의학,3,20,지상파,16,6.4,3,평일저녁,0,41,11.88
2777,판타지,4,16,지상파,16,7.5,4,주말저녁,0,37,11.05
2778,법정,2,5,케이블,24,95.8,2,평일심야,1,27,5.09
2779,의학,3,16,OTT,24,39.2,4,주말저녁,0,21,11.02
2780,판타지,3,6,지상파,12,16.0,2,평일저녁,0,50,7.18
2781,의학,2,28,케이블,16,88.1,4,평일저녁,0,50,8.67
2782,코미디,2,19,케이블,24,29.1,1,평일저녁,0,21,9.83
2783,의학,2,10,케이블,32,38.9,1,주말저녁,1,46,11.84
2784,판타지,1,9,OTT,8,47.1,1,평일저녁,0,39,7.8
2785,판타지,5,29,지상파,32,93.5,2,평일저녁,1,50,8.77
2786,스릴러,1,15,케이블,20,67.9,4,평일저녁,0,40,9.07
2787,코미디,1,14,케이블,16,79.6,3,주말심야,0,31,11.43
2788,의학,5,11,케이블,16,72.7,3,평일심야,0,38,7.74
2789,코미디,5,1,지상파,24,56.8,2,평일저녁,0,28,9.24
2790,법정,5,16,케이블,16,16.7,2,평일심야,0,37,7.77
2791,사극,3,8,지상파,12,50.5,1,평일심야,1,30,9.43
2792,판타지,1,26,케이블,8,19.7,4,평일저녁,0,28,11.88
2793,코미디,5,19,케이블,16,33.2,1,주말저녁,0,25,9.56
2794,로맨스,5,23,지상파,16,35.7,2,평일저녁,0,21,9.17
2795,로맨스,3,14,지상파,12,98.4,4,주말심야,1,32,7.1
2796,법정,1,12,케이블,16,89.1,3,주말저녁,0,33,11.8
2797,코미디,3,25,지상파,8,83.0,4,평일심야,0,44,12.6
2798,스릴러,3,28,지상파,20,91.0,2,평일저녁,0,45,11.31
2799,코미디,3,0,지상파,12,70.6,4,주말저녁,0,34,9.89
2800,스릴러,5,19,OTT,16,27.7,3,주말저녁,0,29,8.85
2801,법정,2,26,지상파,16,21.6,1,평일저녁,0,45,11.56
2802,사극,1,1,지상파,16,99.6,1,주말저녁,0,22,12.11
2803,의학,4,12,케이블,12,32.6,2,평일저녁,1,48,9.43
2804,의학,1,11,케이블,24,56.9,1,주말저녁,0,30,11.81
2805,판타지,1,22,지상파,16,85.9,1,평일저녁,0,46,13.51
2806,판타지,1,5,지상파,20,99.2,1,평일저녁,0,37,9.28
2807,코미디,3,9,케이블,16,15.6,4,평일저녁,0,26,6.93
2808,스릴러,4,1,지상파,16,75.5,3,주말저녁,0,20,10.02
2809,의학,5,2,OTT,16,37.7,3,주말심야,0,39,4.32
2810,법정,2,10,지상파,24,68.0,1,평일심야,0,21,10.19
2811,코미디,1,4,OTT,12,61.8,4,평일저녁,0,28,9.64
2812,의학,5,5,지상파,12,41.5,1,평일심야,0,42,6.65
2813,코미디,3,14,지상파,12,82.7,2,평일저녁,1,29,10.93
2814,코미디,4,2,케이블,32,15.9,1,주말저녁,0,27,7.22
2815,법정,4,22,OTT,12,37.4,3,평일저녁,0,35,5.75
2816,의학,5,24,지상파,16,55.7,4,평일저녁,1,39,12.61
2817,스릴러,4,5,케이블,24,76.1,2,평일저녁,1,46,11.94
2818,코미디,1,22,지상파,12,73.2,4,주말심야,0,34,10.74
2819,사극,4,30,케이블,20,68.0,4,주말저녁,0,28,9.09
2820,의학,2,15,지상파,8,73.9,1,주말저녁,0,48,14.2
2821,법정,5,9,케이블,16,39.8,3,평일저녁,0,23,7.3
2822,스릴러,4,5,케이블,16,21.6,1,평일심야,1,47,6.3
2823,코미디,4,25,지상파,12,16.2,2,평일저녁,0,28,8.54
2824,로맨스,2,22,지상파,12,11.5,3,평일심야,0,50,7.22
2825,판타지,1,30,지상파,12,12.9,4,평일저녁,0,34,10.71
2826,의학,2,10,지상파,16,81.4,1,평일저녁,0,48,12.05
2827,코미디,4,24,케이블,12,18.9,1,주말저녁,0,32,10.72
2828,사극,3,8,지상파,24,84.6,1,주말저녁,0,29,13.48
2829,로맨스,4,8,OTT,16,92.8,2,평일저녁,1,47,7.67
2830,법정,1,15,지상파,24,21.8,2,평일저녁,1,45,12.05
2831,법정,1,13,케이블,16,36.8,2,평일심야,0,47,9.53
2832,코미디,4,1,지상파,24,33.5,4,평일저녁,0,41,9.89
2833,사극,4,9,케이블,12,57.3,2,평일저녁,0,37,10.8
2834,코미디,4,23,지상파,8,70.4,1,평일저녁,0,26,13.18
2835,로맨스,5,29,케이블,16,70.2,2,평일저녁,0,34,7.73
2836,법정,1,22,지상파,20,99.7,2,평일저녁,1,49,13.68
2837,스릴러,2,22,지상파,12,64.5,2,주말저녁,0,26,11.8
2838,의학,4,3,지상파,16,55.8,3,주말심야,0,46,9.79
2839,스릴러,1,24,지상파,16,27.5,4,평일심야,1,38,8.97
2840,사극,2,2,지상파,12,23.0,3,주말저녁,0,37,9.65
2841,판타지,2,1,케이블,16,26.5,1,평일심야,0,35,8.08
2842,코미디,5,8,케이블,16,49.5,1,평일심야,0,25,6.71
2843,로맨스,5,25,지상파,24,76.8,2,주말저녁,0,39,6.62
2844,스릴러,1,0,지상파,16,67.0,4,평일저녁,0,37,13.6
2845,사극,5,6,케이블,12,66.2,4,평일저녁,0,35,8.94
2846,로맨스,2,26,케이블,16,7.7,1,주말저녁,0,30,12.69
2847,법정,3,1,지상파,12,93.0,3,주말저녁,0,33,11.19
2848,코미디,4,29,OTT,12,76.0,2,평일심야,0,43,7.92
2849,코미디,2,3,케이블,24,94.4,1,평일저녁,0,25,9.67
2850,의학,1,30,케이블,20,80.0,4,주말저녁,1,28,13.8
2851,스릴러,1,25,케이블,20,30.9,4,주말저녁,0,50,9.9
2852,사극,2,10,케이블,16,90.8,4,평일저녁,0,50,11.67
2853,스릴러,2,28,케이블,16,98.8,3,주말저녁,0,36,13.09
2854,사극,4,12,지상파,8,8.3,3,주말저녁,0,43,12.56
2855,사극,4,13,지상파,24,7.3,2,주말저녁,0,47,13.13
2856,코미디,2,3,케이블,8,23.3,3,주말저녁,0,32,10.43
2857,로맨스,2,26,지상파,24,54.2,2,평일저녁,0,23,9.58
2858,스릴러,4,19,지상파,16,80.2,2,평일저녁,1,42,11.54
2859,사극,3,10,OTT,8,81.8,1,평일저녁,1,26,7.93
2860,코미디,3,30,케이블,16,75.9,4,주말저녁,1,22,9.19
2861,사극,5,7,지상파,16,86.7,3,주말저녁,1,21,11.61
2862,법정,3,20,케이블,16,23.2,3,평일저녁,0,41,10.47
2863,로맨스,3,3,케이블,16,92.5,4,평일심야,0,42,6.55
2864,로맨스,5,0,지상파,16,59.6,4,평일저녁,0,31,9.51
2865,코미디,3,30,지상파,32,56.8,2,평일심야,0,22,9.07
2866,로맨스,3,21,OTT,8,95.0,2,평일저녁,0,28,11.5
2867,코미디,5,14,OTT,20,60.9,2,주말저녁,0,28,8.92
2868,로맨스,1,4,케이블,12,25.5,1,주말저녁,0,50,12.5
2869,판타지,4,30,지상파,12,59.0,1,평일저녁,1,20,7.41
2870,코미디,4,24,OTT,24,46.2,3,주말저녁,0,33,8.46
2871,코미디,3,3,OTT,20,17.1,1,주말저녁,0,30,7.78
2872,의학,1,0,케이블,16,32.2,3,주말저녁,1,50,8.64
2873,스릴러,1,26,케이블,12,34.5,4,평일저녁,0,49,12.43
2874,로맨스,5,27,지상파,8,8.0,2,주말저녁,1,22,9.46
2875,법정,5,22,OTT,24,31.5,2,주말심야,0,26,4.45
2876,코미디,4,26,지상파,24,48.3,1,평일저녁,0,33,12.36
2877,의학,5,9,지상파,16,91.1,1,주말저녁,1,47,9.44
2878,코미디,1,18,지상파,20,89.0,2,평일심야,0,32,9.2
2879,의학,4,28,지상파,16,74.5,4,평일저녁,0,45,9.34
2880,스릴러,2,15,케이블,24,38.6,4,평일심야,0,50,5.49
2881,로맨스,5,20,케이블,8,97.2,2,평일저녁,0,23,9.69
2882,로맨스,4,28,OTT,12,52.1,4,주말저녁,0,30,8.4
2883,로맨스,5,28,지상파,8,40.6,4,평일저녁,1,33,7.83
2884,스릴러,1,14,지상파,20,52.7,1,평일저녁,0,44,14.87
2885,법정,4,24,지상파,32,66.3,4,평일심야,0,32,9.17
2886,사극,1,6,지상파,20,8.4,3,평일저녁,0,33,13.37
2887,법정,4,2,지상파,8,89.8,4,평일심야,0,28,8.58
2888,코미디,2,1,케이블,16,39.8,3,평일저녁,0,45,10.07
2889,의학,5,0,지상파,16,86.2,1,주말심야,0,47,7.8
2890,스릴러,1,25,케이블,16,47.5,1,평일심야,0,22,7.82
2891,스릴러,3,16,케이블,12,63.8,2,주말저녁,1,26,10.29
2892,의학,4,10,지상파,32,57.9,4,평일저녁,0,42,8.25
2893,코미디,2,0,지상파,16,77.0,2,평일심야,0,40,6.9
2894,코미디,2,16,케이블,16,16.2,1,평일저녁,0,25,9.32
2895,스릴러,1,20,케이블,20,36.0,4,평일심야,0,40,11.04
2896,사극,4,10,케이블,32,79.8,4,주말저녁,0,24,8.84
2897,사극,2,3,케이블,8,5.6,2,평일저녁,0,26,9.24
2898,스릴러,3,9,케이블,12,62.1,3,주말저녁,1,27,8.13
2899,로맨스,1,0,지상파,24,69.5,2,주말심야,0,23,10.45
2900,로맨스,5,19,OTT,8,30.4,3,평일저녁,0,36,6.47
2901,의학,3,13,케이블,16,12.9,2,주말저녁,0,32,11.29
2902,코미디,5,21,OTT,16,87.4,2,평일저녁,0,50,6.0
2903,사극,2,4,케이블,16,10.0,1,평일저녁,0,37,8.22
2904,로맨스,4,25,지상파,16,95.5,4,주말심야,0,35,8.28
2905,로맨스,4,13,지상파,8,61.4,4,주말저녁,0,28,12.38
2906,의학,1,21,OTT,12,87.8,3,평일저녁,0,27,11.63
2907,스릴러,1,4,케이블,20,24.2,3,평일저녁,1,34,10.21
2908,스릴러,5,23,지상파,12,58.9,4,평일심야,0,20,9.72
2909,사극,3,8,케이블,12,86.1,3,주말저녁,0,37,13.03
2910,의학,2,28,지상파,32,79.7,2,평일저녁,0,48,11.92
2911,사극,5,17,지상파,8,60.9,3,평일저녁,0,32,13.89
2912,의학,4,30,지상파,32,24.2,1,평일심야,0,49,8.84
2913,법정,3,12,케이블,16,18.2,4,평일저녁,0,21,9.22
2914,사극,1,17,OTT,24,41.6,2,평일심야,0,28,6.43
2915,로맨스,3,17,케이블,16,83.6,3,주말심야,0,31,7.38
2916,법정,5,15,케이블,24,80.6,3,평일저녁,0,44,8.86
2917,스릴러,2,11,지상파,12,41.0,4,평일심야,0,44,8.94
2918,법정,5,25,지상파,12,68.4,2,평일저녁,0,31,9.41
2919,법정,4,13,케이블,16,98.2,2,평일저녁,0,31,8.2
2920,판타지,5,4,케이블,20,91.4,4,평일저녁,1,45,4.64
2921,판타지,1,3,케이블,24,64.4,2,주말저녁,0,48,12.9
2922,판타지,5,16,케이블,16,46.7,1,평일저녁,0,48,6.17
2923,법정,4,18,OTT,16,69.1,1,평일심야,0,24,7.87
2924,판타지,2,30,케이블,12,16.1,4,주말저녁,1,24,10.43
2925,법정,2,6,지상파,16,68.5,3,평일심야,0,42,8.93
2926,판타지,3,21,케이블,20,88.9,4,평일저녁,0,20,9.03
2927,판타지,2,28,지상파,16,98.5,3,평일저녁,0,20,10.79
2928,판타지,5,2,OTT,24,86.5,2,주말저녁,0,42,5.06
2929,사극,1,19,케이블,16,95.7,1,주말심야,0,33,11.0
2930,사극,5,9,지상파,12,29.8,2,평일저녁,0,38,10.7
2931,사극,2,17,지상파,32,59.4,3,평일저녁,0,28,10.74
2932,의학,3,16,지상파,24,11.5,2,평일심야,0,31,6.09
2933,법정,4,0,케이블,16,27.7,1,주말심야,0,38,8.91
2934,로맨스,3,12,지상파,20,64.1,2,평일저녁,0,30,9.85
2935,스릴러,3,22,케이블,12,65.2,3,평일저녁,0,49,10.25
2936,법정,5,27,케이블,24,15.1,4,평일저녁,0,45,9.24
2937,로맨스,2,30,OTT,8,8.5,1,평일저녁,0,39,5.11
2938,스릴러,2,20,케이블,32,11.7,2,평일심야,0,20,3.86
2939,로맨스,4,4,케이블,16,36.5,4,주말저녁,1,29,10.13
2940,의학,3,19,지상파,20,42.1,1,평일심야,0,23,12.73
2941,법정,2,7,지상파,16,71.4,4,평일저녁,0,34,9.64
2942,코미디,3,12,케이블,20,73.2,3,평일저녁,0,47,9.29
2943,법정,2,11,지상파,12,32.4,3,평일저녁,0,42,9.43
2944,코미디,1,1,지상파,16,11.8,1,평일저녁,0,28,12.62
2945,로맨스,3,9,지상파,20,35.9,1,평일저녁,0,40,11.97
2946,사극,4,20,지상파,24,94.9,1,평일저녁,0,22,12.21
