id,genre,director_tier,lead_actor_tier,production_budget,runtime_min,rating_age,release_month,is_sequel,is_imported,screen_count,box_office_grade
2688,코미디,5,1,55.8,140,15세,11,0,1,296,0
2689,SF,1,2,98.4,123,15세,8,0,1,1314,3
2690,애니메이션,5,3,199.7,93,12세,5,1,0,1158,0
2691,액션,1,5,267.1,169,15세,12,0,1,886,2
2692,호러,3,5,216.3,129,청불,11,0,0,2180,0
2693,호러,1,4,214.4,119,전체관람가,4,0,0,529,0
2694,호러,2,2,298.5,173,15세,11,0,0,2187,3
2695,SF,3,1,74.9,135,15세,11,0,0,2475,2
2696,SF,5,2,47.4,100,전체관람가,2,0,0,2218,2
2697,액션,1,1,3.1,180,청불,6,1,1,2466,3
2698,스릴러,1,3,118.2,127,15세,5,0,0,954,2
2699,액션,5,2,120.9,129,12세,11,1,1,925,1
2700,스릴러,3,1,91.5,120,전체관람가,1,0,0,1966,3
2701,코미디,5,3,233.0,115,15세,8,1,1,2327,2
2702,SF,4,4,87.3,177,전체관람가,9,0,0,2098,1
2703,드라마,1,4,85.6,172,12세,3,0,0,1826,2
2704,드라마,3,3,71.3,160,전체관람가,11,0,1,141,0
2705,액션,4,4,197.4,170,12세,1,0,1,1931,2
2706,액션,3,3,207.9,101,12세,6,0,0,1036,2
2707,애니메이션,1,2,89.3,178,12세,8,0,1,465,1
2708,코미디,3,1,235.1,118,15세,5,0,0,1311,1
2709,액션,2,3,165.9,144,12세,6,0,0,737,2
2710,애니메이션,3,2,210.7,88,15세,4,1,0,1707,2
2711,스릴러,4,3,74.4,180,15세,5,0,0,2296,1
2712,스릴러,1,1,108.3,90,15세,4,0,0,2427,3
2713,애니메이션,2,4,85.6,140,15세,9,0,0,2061,1
2714,드라마,3,4,240.1,123,15세,7,1,0,1123,3
2715,애니메이션,4,3,13.3,131,청불,8,0,0,750,0
2716,호러,2,5,255.2,124,전체관람가,6,0,0,1543,1
2717,로맨스,5,3,234.0,106,12세,8,0,1,705,0
2718,로맨스,5,3,198.5,117,15세,12,0,0,2019,1
2719,SF,3,1,60.0,176,12세,11,0,1,751,1
2720,드라마,4,1,35.5,113,전체관람가,5,1,0,912,1
2721,로맨스,5,4,109.3,140,15세,8,0,1,2210,0
2722,드라마,4,5,55.3,128,15세,6,0,0,2219,2
2723,코미디,3,2,248.5,95,15세,11,0,1,1061,1
2724,액션,5,4,201.1,101,15세,6,0,0,1411,2
2725,액션,5,2,76.5,167,12세,11,0,0,2222,2
2726,SF,2,4,196.8,121,15세,8,0,0,1985,2
2727,호러,4,4,244.0,108,12세,1,0,0,2384,1
2728,스릴러,4,2,135.0,148,청불,8,0,1,1903,1
2729,SF,2,5,95.2,109,12세,12,0,1,606,1
2730,드라마,2,1,267.1,177,15세,9,0,0,1014,1
2731,로맨스,4,4,16.6,131,전체관람가,1,0,1,1859,0
2732,액션,2,2,14.6,127,청불,6,0,0,2189,2
2733,SF,5,3,65.3,81,12세,11,0,1,170,0
2734,SF,3,5,255.8,118,15세,4,0,0,2142,1
2735,스릴러,1,2,277.8,175,청불,6,1,0,2433,2
2736,코미디,4,2,89.5,151,15세,1,0,1,796,0
2737,스릴러,5,4,163.6,159,청불,3,0,0,1285,0
2738,액션,1,3,60.2,110,12세,5,1,0,759,2
2739,SF,1,4,152.2,168,청불,8,0,0,1724,0
2740,로맨스,2,3,107.5,135,12세,7,1,0,2478,2
2741,스릴러,1,2,150.2,179,15세,5,1,1,2055,2
2742,SF,4,2,106.1,83,12세,4,0,0,1876,1
2743,호러,4,3,107.6,132,15세,10,0,0,557,0
2744,애니메이션,4,5,181.1,153,전체관람가,6,1,0,1879,0
2745,SF,1,2,61.1,129,12세,10,0,1,709,1
2746,스릴러,3,5,235.1,89,15세,8,0,0,358,1
2747,로맨스,5,5,182.4,176,15세,3,0,1,1401,1
2748,애니메이션,4,2,250.1,106,청불,10,0,1,418,0
2749,코미디,2,2,107.8,104,15세,6,0,1,244,0
2750,로맨스,5,3,250.3,155,15세,8,0,0,248,1
2751,액션,3,5,170.7,142,청불,6,0,0,1688,0
2752,호러,4,2,287.6,155,15세,8,1,1,803,1
2753,스릴러,5,1,224.3,114,15세,7,0,1,648,0
2754,애니메이션,4,4,55.7,108,12세,12,0,0,1480,1
2755,호러,4,4,70.3,150,전체관람가,12,1,1,2347,3
2756,액션,5,1,249.5,170,15세,3,0,0,1502,1
2757,SF,1,3,130.9,134,15세,7,1,1,1192,3
2758,스릴러,2,2,285.6,125,12세,4,0,0,605,0
2759,드라마,3,5,225.4,121,전체관람가,7,0,1,2336,3
2760,호러,5,1,76.8,154,12세,1,0,1,2497,2
2761,호러,5,2,161.0,119,청불,6,0,1,156,0
2762,액션,2,3,119.5,165,15세,6,1,0,2256,3
2763,코미디,1,3,87.3,98,15세,5,0,1,334,0
2764,코미디,4,4,252.8,158,12세,7,0,1,458,0
2765,호러,1,1,72.5,155,15세,3,0,1,535,2
2766,호러,5,4,263.5,100,12세,11,0,0,771,0
2767,코미디,4,3,112.9,128,전체관람가,5,0,0,1265,0
2768,코미디,5,3,155.3,108,전체관람가,7,0,1,587,0
2769,액션,5,5,17.7,84,15세,6,0,0,2283,0
2770,스릴러,1,5,228.7,166,15세,3,0,0,513,1
2771,호러,2,5,267.5,114,청불,6,1,0,2252,0
2772,코미디,5,1,4.8,147,15세,9,1,0,2166,1
2773,액션,5,4,261.8,144,15세,5,1,0,453,0
2774,드라마,2,4,242.4,112,청불,6,0,1,2173,0
2775,코미디,2,1,112.9,120,15세,10,0,0,2153,1
2776,SF,4,5,103.6,147,12세,5,1,0,1492,2
2777,애니메이션,1,5,274.0,122,15세,2,0,0,1962,3
2778,액션,4,3,229.8,137,15세,11,0,1,1296,1
2779,코미디,4,1,244.4,126,15세,2,0,1,2034,2
2780,SF,1,4,60.1,122,15세,2,0,0,2015,2
2781,드라마,1,5,210.1,164,12세,12,1,0,2472,3
2782,스릴러,3,4,134.8,95,전체관람가,6,0,0,2394,1
2783,액션,2,2,120.9,180,전체관람가,3,0,0,2276,3
2784,로맨스,4,2,53.1,149,12세,7,0,0,1448,1
2785,액션,5,2,92.2,130,12세,11,0,0,1438,1
2786,호러,4,1,99.9,96,12세,11,0,1,1682,1
2787,SF,3,1,144.6,121,12세,7,0,0,1294,3
2788,액션,1,2,139.8,80,청불,3,0,0,1526,1
2789,로맨스,4,5,205.5,153,15세,9,0,1,1122,0
2790,드라마,4,1,9.2,80,15세,9,1,1,1028,0
2791,스릴러,3,5,153.3,176,15세,6,0,0,669,0
2792,스릴러,3,3,93.7,105,12세,9,0,0,1366,0
2793,로맨스,3,5,200.5,156,전체관람가,12,0,0,2225,2
2794,스릴러,1,5,213.4,119,12세,8,0,0,890,1
2795,드라마,5,2,135.6,104,청불,6,0,0,1263,1
2796,호러,2,1,37.5,112,12세,7,0,0,2364,3
2797,호러,2,1,278.6,136,전체관람가,12,0,1,134,0
2798,호러,3,3,108.6,137,12세,12,0,1,2342,1
2799,호러,3,5,4.4,142,15세,9,0,0,1839,0
2800,호러,3,2,167.5,152,12세,3,0,1,398,0
2801,호러,4,1,36.8,140,15세,3,0,1,1141,0
2802,호러,1,2,71.1,166,15세,6,0,0,297,0
2803,호러,1,1,188.5,175,15세,10,0,0,1947,2
2804,호러,1,2,11.9,179,전체관람가,7,1,0,2103,1
2805,로맨스,5,4,128.4,179,전체관람가,3,0,1,2481,0
2806,드라마,5,5,84.7,95,15세,7,0,1,717,0
2807,스릴러,3,4,112.5,117,15세,10,1,0,1206,1
2808,액션,4,3,149.2,107,청불,9,0,0,1294,1
2809,드라마,5,2,185.1,169,12세,1,0,1,2446,3
2810,코미디,4,1,109.1,149,청불,3,0,1,670,0
2811,로맨스,5,5,236.2,110,청불,10,0,0,760,0
2812,드라마,3,4,112.1,84,15세,12,0,0,1795,1
2813,로맨스,5,3,285.4,144,청불,8,0,0,739,0
2814,액션,5,5,291.4,164,12세,6,0,0,309,0
2815,액션,2,1,73.8,129,15세,12,0,1,254,1
2816,애니메이션,3,3,53.1,107,15세,1,0,0,1619,2
2817,애니메이션,1,1,11.2,179,12세,7,0,1,732,2
2818,SF,3,1,280.4,109,12세,9,0,1,1500,2
2819,SF,5,1,242.0,156,12세,10,1,0,1880,3
2820,액션,2,3,248.6,163,청불,2,0,1,1198,1
2821,호러,2,5,223.7,166,12세,10,0,0,481,0
2822,드라마,1,4,31.8,98,12세,5,0,0,1075,0
2823,드라마,5,4,91.3,156,12세,7,0,0,687,0
2824,드라마,4,3,236.5,168,전체관람가,1,0,0,1859,1
2825,액션,3,5,38.0,90,12세,4,0,1,551,0
2826,스릴러,2,2,1.9,97,전체관람가,5,0,0,1770,0
2827,스릴러,2,2,171.0,144,15세,9,0,1,2324,2
2828,스릴러,2,5,40.5,166,전체관람가,3,0,0,358,0
2829,로맨스,3,2,16.5,175,전체관람가,6,0,0,194,0
2830,호러,5,3,134.4,145,12세,4,0,0,1870,1
2831,애니메이션,5,4,194.1,82,15세,5,1,1,603,0
2832,코미디,4,4,234.2,100,청불,4,0,1,1937,1
2833,드라마,4,4,206.1,174,청불,8,0,1,2315,1
2834,로맨스,4,1,178.3,85,15세,7,0,0,2404,3
2835,SF,2,3,18.8,98,청불,9,0,0,964,0
2836,드라마,1,3,214.3,109,15세,3,0,0,2106,3
2837,애니메이션,3,1,122.7,82,15세,9,0,1,1127,2
2838,코미디,5,2,3.7,113,청불,11,0,0,1249,0
2839,액션,5,5,24.7,118,12세,4,1,1,355,0
2840,로맨스,1,2,276.7,89,15세,1,1,0,1253,3
2841,호러,3,2,135.7,110,15세,10,0,1,2275,2
2842,액션,5,4,142.9,170,15세,3,0,1,1338,0
2843,로맨스,2,3,14.9,161,청불,7,1,0,679,0
2844,호러,1,4,146.1,139,청불,2,0,0,189,0
2845,스릴러,3,1,41.1,127,15세,10,1,0,1017,1
2846,코미디,4,5,130.6,154,15세,8,0,0,2468,2
2847,SF,4,3,245.1,179,전체관람가,9,0,0,2288,2
2848,애니메이션,3,2,140.1,110,15세,10,1,0,2297,1
2849,SF,5,4,146.7,139,청불,11,1,0,2218,1
2850,액션,4,4,111.4,143,15세,1,1,0,2020,2
2851,로맨스,4,3,170.2,127,15세,2,0,0,141,0
2852,호러,1,3,275.6,147,15세,5,0,1,992,0
2853,스릴러,1,4,219.8,152,12세,12,0,0,381,1
2854,호러,3,3,65.7,98,15세,6,1,1,476,0
2855,드라마,5,4,284.2,85,전체관람가,4,0,1,910,0
2856,SF,3,1,213.6,87,전체관람가,2,0,0,1023,1
2857,호러,4,3,198.8,127,청불,4,1,0,2287,3
2858,스릴러,2,1,34.7,160,청불,7,0,1,1737,0
2859,호러,5,1,5.0,111,청불,12,0,1,680,0
2860,호러,4,3,171.3,104,12세,5,0,0,318,0
2861,애니메이션,1,3,16.2,109,청불,3,1,0,2343,2
2862,액션,2,3,263.2,164,청불,3,1,0,1976,3
2863,드라마,3,3,283.2,92,15세,3,1,0,1117,1
2864,액션,1,2,57.6,96,청불,2,0,1,548,0
2865,드라마,5,1,91.1,169,12세,6,1,0,704,0
2866,호러,4,4,60.1,173,12세,1,1,1,1899,1
2867,애니메이션,2,2,217.9,107,전체관람가,11,0,0,166,1
2868,로맨스,4,4,2.6,111,청불,3,0,0,1693,0
2869,코미디,4,2,258.9,179,12세,11,0,0,2374,2
2870,액션,4,1,82.8,157,청불,7,1,0,1575,1
2871,드라마,3,4,170.4,92,12세,4,0,0,2048,2
2872,액션,2,5,80.6,142,청불,3,0,0,1933,0
2873,드라마,4,2,215.0,88,12세,11,0,1,980,0
2874,스릴러,1,5,132.3,96,15세,2,0,0,2363,3
2875,드라마,2,3,199.7,170,전체관람가,9,1,0,2077,1
2876,코미디,1,1,164.2,178,15세,7,0,0,2422,3
2877,SF,5,4,62.5,161,15세,12,0,0,587,0
2878,액션,3,1,55.7,116,청불,5,0,0,1695,0
2879,코미디,5,2,285.7,162,15세,3,1,0,2226,2
2880,애니메이션,1,4,49.5,110,청불,3,0,1,359,1
2881,액션,2,3,131.1,162,15세,2,0,0,2099,3
2882,애니메이션,2,5,168.5,163,청불,9,0,1,795,0
2883,로맨스,2,3,100.0,117,전체관람가,2,0,1,267,1
2884,액션,4,5,215.7,129,15세,1,0,0,2122,2
2885,SF,1,2,100.5,100,12세,3,0,0,1840,2
2886,스릴러,4,1,115.5,111,전체관람가,11,1,0,2149,1
2887,스릴러,1,1,63.3,137,15세,2,0,1,2106,2
2888,애니메이션,3,5,67.4,94,15세,12,0,1,2469,1
2889,애니메이션,3,3,117.2,155,전체관람가,10,0,1,824,1
2890,스릴러,2,4,141.7,86,12세,4,0,0,2386,2
2891,호러,3,1,259.5,113,12세,7,0,1,630,1
2892,코미디,1,4,129.7,113,전체관람가,12,1,1,636,1
2893,스릴러,3,3,97.8,172,15세,9,1,1,2086,3
2894,호러,3,5,125.9,116,15세,10,1,1,2423,2
2895,액션,4,5,294.1,106,전체관람가,12,0,0,114,0
2896,코미디,2,5,137.5,94,12세,12,0,0,1090,3
2897,코미디,4,5,39.3,143,12세,11,0,1,1922,0
2898,코미디,1,2,140.5,138,15세,8,0,1,1820,1
2899,SF,1,1,77.4,87,15세,11,1,0,2478,3
2900,코미디,4,4,70.1,125,12세,9,0,0,2240,1
2901,호러,1,2,54.3,180,15세,9,0,1,1386,0
2902,스릴러,3,5,1.8,99,15세,12,0,0,502,0
2903,액션,2,3,13.1,171,전체관람가,12,0,1,1865,1
2904,코미디,5,1,156.7,144,15세,12,0,0,1896,2
2905,액션,1,2,7.6,99,전체관람가,3,0,0,855,0
2906,SF,2,3,267.4,83,15세,9,0,0,437,0
2907,호러,4,2,40.1,102,15세,2,0,1,2337,3
2908,애니메이션,5,2,245.7,168,12세,8,0,0,855,0
2909,호러,3,3,209.0,161,12세,9,0,0,203,0
2910,애니메이션,1,2,277.3,114,전체관람가,4,1,1,566,2
2911,스릴러,4,4,169.1,174,15세,1,0,0,539,0
2912,코미디,4,5,52.3,163,12세,10,0,0,1694,1
2913,코미디,3,3,285.9,141,15세,7,0,1,742,3
2914,SF,5,1,223.0,144,전체관람가,5,0,1,305,0
2915,스릴러,2,1,178.0,85,12세,4,0,1,223,1
2916,SF,4,1,30.5,166,15세,3,1,1,2264,1
2917,애니메이션,4,2,190.7,126,15세,5,0,1,240,0
2918,호러,2,5,38.8,105,15세,11,0,0,2283,0
2919,호러,5,2,296.8,141,청불,10,1,0,1751,3
2920,애니메이션,3,1,158.5,156,15세,7,0,0,403,2
2921,코미디,2,4,185.2,95,청불,9,1,0,2093,1
2922,액션,2,2,98.2,91,12세,3,0,1,1476,1
2923,스릴러,1,2,125.3,140,12세,9,1,0,2289,3
2924,스릴러,2,2,102.5,150,12세,1,1,0,1963,3
2925,드라마,3,4,25.7,80,12세,7,1,0,515,0
2926,액션,5,4,20.6,107,15세,12,0,0,1088,0
2927,스릴러,1,1,8.3,116,전체관람가,1,1,1,1480,3
2928,호러,1,3,198.7,123,15세,9,0,0,1147,1
2929,스릴러,5,3,252.8,138,청불,11,0,0,171,0
2930,드라마,1,3,243.7,124,15세,10,0,0,1964,1
2931,코미디,5,5,230.9,127,15세,5,0,0,906,0
2932,호러,5,4,273.0,113,15세,3,0,1,1225,0
2933,호러,2,3,110.9,104,15세,9,1,0,1156,1
2934,스릴러,2,3,277.9,178,청불,12,0,0,659,0
2935,드라마,5,4,223.3,86,15세,4,0,1,673,0
2936,애니메이션,3,4,114.4,145,15세,9,0,1,1317,0
2937,드라마,4,4,211.6,149,청불,6,0,1,717,0
2938,드라마,2,4,21.4,133,12세,1,0,0,792,1
2939,로맨스,2,1,215.0,143,15세,6,0,1,1006,1
2940,애니메이션,3,3,183.7,106,15세,6,0,1,1963,0
2941,애니메이션,2,2,10.1,170,12세,10,0,0,2340,3
2942,드라마,3,4,43.2,98,15세,10,0,0,242,0
2943,애니메이션,5,1,172.8,101,15세,9,0,1,978,1
2944,드라마,4,3,214.7,124,12세,4,0,1,2081,2
2945,코미디,1,5,249.7,136,12세,3,0,0,952,1
2946,SF,4,2,294.4,140,15세,10,1,1,2179,3
2947,코미디,1,5,28.4,137,청불,6,0,0,623,0
2948,스릴러,2,3,166.6,156,15세,10,0,0,729,1
2949,호러,2,2,32.0,144,15세,2,1,1,537,0
2950,드라마,2,3,152.2,146,청불,11,0,1,1646,1
2951,액션,1,5,7.4,163,12세,10,0,1,1635,0
2952,스릴러,3,2,146.7,129,전체관람가,10,1,0,924,1
2953,애니메이션,2,2,12.3,134,15세,9,0,0,2461,0
2954,액션,1,1,234.3,144,전체관람가,6,0,0,1126,3
2955,코미디,3,4,102.5,123,전체관람가,7,0,0,1503,1
2956,액션,3,1,73.3,157,전체관람가,3,0,0,1694,1
2957,코미디,3,5,227.2,105,12세,5,0,0,868,2
2958,코미디,3,5,4.0,111,전체관람가,9,0,1,1934,0
2959,애니메이션,3,4,104.2,103,청불,3,0,0,302,0
2960,로맨스,3,4,43.1,90,전체관람가,9,0,1,905,0
2961,드라마,5,2,214.6,144,12세,2,0,0,1125,2
2962,코미디,1,3,162.2,159,15세,7,0,0,2200,3
2963,코미디,2,5,74.3,126,전체관람가,7,0,0,1470,1
2964,스릴러,4,1,286.7,130,15세,11,1,0,1854,3
2965,로맨스,1,2,148.9,82,15세,12,0,1,1800,3
2966,호러,4,2,208.6,153,12세,12,0,0,1807,1
2967,SF,4,3,181.2,126,전체관람가,2,0,1,1734,2
2968,액션,1,5,146.2,133,15세,9,0,0,465,0
2969,애니메이션,2,5,196.3,158,15세,9,0,0,1581,1
2970,애니메이션,3,4,4.5,170,15세,8,1,0,1833,2
2971,액션,1,5,158.3,171,15세,8,0,0,2101,3
2972,호러,1,5,97.2,162,15세,6,0,1,2009,0
2973,SF,4,5,85.5,167,청불,12,0,1,1549,0
2974,코미디,3,5,197.2,117,청불,5,0,0,1456,0
2975,로맨스,2,2,180.6,116,15세,10,0,1,236,0
2976,스릴러,2,5,294.4,112,12세,10,0,1,718,0
2977,코미디,3,2,295.6,90,12세,7,0,0,1456,3
2978,드라마,1,3,106.6,167,12세,10,0,1,1002,1
2979,스릴러,3,5,269.4,163,15세,11,0,0,194,0
2980,호러,4,2,200.1,97,15세,5,0,1,487,0
2981,코미디,4,2,251.5,81,청불,3,0,0,2240,2
2982,호러,4,2,106.8,106,12세,9,1,1,695,1
2983,SF,4,3,117.5,103,12세,6,0,0,337,0
2984,스릴러,2,3,204.1,147,12세,9,1,0,1409,2
2985,애니메이션,5,2,117.7,179,15세,3,1,1,1918,1
2986,액션,3,3,115.8,86,전체관람가,10,0,0,1042,2
2987,드라마,2,2,168.9,89,12세,10,0,1,1162,0
2988,호러,1,2,93.9,144,청불,5,0,1,2280,2
2989,애니메이션,1,2,192.5,139,청불,5,0,1,366,0
2990,로맨스,2,5,47.7,142,전체관람가,10,0,0,1358,0
2991,코미디,5,5,191.5,159,청불,7,0,0,875,0
2992,로맨스,1,5,194.8,158,15세,1,0,0,242,1
2993,로맨스,4,5,145.2,154,12세,1,0,1,1888,1
2994,로맨스,4,5,270.9,123,15세,10,0,0,2301,1
2995,코미디,5,4,236.0,166,12세,8,0,1,2152,3
2996,스릴러,4,5,10.8,161,15세,1,0,0,1797,1
2997,로맨스,5,3,65.4,107,15세,9,1,1,1705,1
2998,애니메이션,2,3,124.8,124,12세,12,0,1,2062,3
2999,코미디,1,2,250.1,135,12세,12,0,1,1552,3
3000,로맨스,1,4,138.0,170,12세,8,1,1,1836,1
3001,SF,1,4,84.4,117,15세,9,0,0,1599,2
3002,SF,4,5,95.2,166,전체관람가,4,0,0,2303,1
3003,스릴러,3,1,216.6,132,12세,8,0,1,2202,3
3004,로맨스,5,1,254.5,163,15세,2,0,0,284,0
3005,코미디,2,5,118.8,128,청불,7,0,1,2243,0
3006,코미디,1,3,230.4,173,15세,1,1,1,118,0
3007,스릴러,2,5,46.5,98,15세,8,0,0,1762,1
3008,호러,1,2,228.9,176,15세,7,0,0,950,2
3009,SF,1,4,254.8,128,15세,12,1,1,1585,2
3010,호러,4,5,137.1,84,청불,3,0,1,1360,0
3011,드라마,4,2,50.4,148,청불,4,0,0,2098,1
3012,드라마,4,5,95.0,122,전체관람가,4,0,0,1576,0
3013,드라마,4,2,239.0,124,15세,8,0,0,348,1
3014,드라마,5,5,210.3,134,청불,11,0,0,1056,0
3015,액션,4,3,242.3,180,15세,2,0,0,418,0
3016,로맨스,4,3,185.3,86,12세,11,0,0,541,1
3017,로맨스,3,5,272.0,99,12세,11,0,1,398,0
3018,SF,1,4,196.4,124,12세,8,0,1,323,1
3019,코미디,5,5,234.4,118,15세,10,1,1,135,0
3020,로맨스,4,3,213.5,112,12세,12,0,0,1503,0
3021,코미디,5,4,99.5,133,12세,2,0,1,2334,2
3022,로맨스,5,1,107.8,103,15세,6,0,0,284,1
3023,로맨스,2,1,256.4,167,15세,1,1,0,835,3
3024,애니메이션,3,2,6.0,131,12세,5,0,1,2487,1
3025,로맨스,2,2,224.0,144,15세,6,0,0,737,1
3026,스릴러,1,2,299.5,86,15세,9,0,0,963,2
3027,스릴러,3,5,197.3,180,12세,3,0,1,852,0
3028,SF,2,5,278.7,106,15세,11,0,0,1365,1
3029,스릴러,5,5,262.3,129,12세,6,0,0,1648,0
3030,호러,5,3,295.1,159,청불,5,0,1,1667,0
3031,애니메이션,5,3,178.3,159,12세,1,0,0,2047,2
3032,로맨스,5,2,282.7,83,15세,4,0,0,2455,2
3033,호러,1,5,97.7,159,청불,5,0,1,616,0
3034,호러,2,1,26.9,112,12세,7,0,0,766,2
3035,호러,2,3,242.6,128,12세,10,0,0,1788,1
3036,애니메이션,1,4,116.9,103,전체관람가,12,0,0,468,0
3037,코미디,1,4,97.0,94,15세,12,0,0,1905,3
3038,애니메이션,5,2,232.4,134,15세,11,1,1,1038,0
3039,액션,5,5,283.5,152,12세,1,0,0,1973,0
3040,호러,4,2,271.0,169,청불,6,1,0,2168,0
3041,애니메이션,5,1,40.4,142,12세,2,0,0,2231,3
3042,로맨스,4,1,152.6,114,전체관람가,7,0,0,1467,1
3043,로맨스,5,3,99.7,105,12세,5,1,0,585,0
3044,액션,4,4,277.2,158,전체관람가,9,0,0,733,0
3045,코미디,3,3,243.5,98,15세,1,0,0,709,2
3046,스릴러,4,5,205.8,155,전체관람가,8,1,0,2019,2
3047,코미디,2,3,265.2,124,12세,10,0,0,505,0
3048,액션,4,2,189.3,147,15세,2,1,1,1731,3
3049,코미디,1,3,229.3,100,15세,8,0,0,1586,2
3050,코미디,5,2,187.7,119,12세,1,1,0,1410,1
3051,액션,5,2,232.9,169,15세,12,0,0,1222,1
3052,코미디,1,4,231.5,101,15세,1,0,0,1571,3
3053,액션,3,5,257.1,88,청불,2,1,0,2236,2
3054,스릴러,4,4,54.6,177,12세,7,1,0,890,0
3055,애니메이션,1,2,270.4,113,12세,4,0,1,581,2
3056,액션,1,3,114.5,122,12세,7,1,1,524,2
3057,애니메이션,1,5,103.0,158,12세,9,1,0,480,1
3058,코미디,3,1,229.8,118,12세,3,0,0,2434,3
3059,액션,5,2,85.8,141,12세,5,0,0,605,1
3060,액션,5,1,290.2,157,15세,5,0,0,2002,1
3061,드라마,2,5,29.6,132,15세,7,0,0,1450,0
3062,코미디,2,5,98.6,82,12세,7,0,0,2048,0
3063,드라마,1,1,81.8,81,15세,1,0,0,425,1
3064,액션,4,5,249.9,110,전체관람가,3,0,0,526,0
3065,호러,3,5,102.0,152,15세,9,0,0,2406,1
3066,드라마,2,5,290.3,148,청불,12,0,0,724,0
3067,스릴러,4,1,36.0,159,전체관람가,3,0,1,1383,0
3068,호러,5,1,44.7,178,청불,8,0,1,316,0
3069,코미디,3,4,2.8,82,전체관람가,7,0,1,2058,1
3070,애니메이션,5,1,271.3,100,12세,2,1,1,2335,2
3071,애니메이션,3,2,179.4,172,15세,3,0,0,1486,2
3072,호러,3,2,121.3,160,전체관람가,6,1,0,2450,3
3073,SF,4,1,110.7,117,12세,11,0,0,810,0
3074,로맨스,1,5,116.9,150,12세,9,0,0,1887,1
3075,스릴러,4,1,7.4,171,15세,3,1,1,2026,0
3076,로맨스,1,2,113.3,124,12세,11,0,0,2384,3
3077,코미디,4,2,112.2,92,15세,10,1,0,2082,1
3078,액션,1,3,86.2,116,12세,3,0,0,2049,3
3079,스릴러,4,1,15.3,92,15세,11,0,0,585,0
3080,호러,4,4,92.5,113,15세,8,0,0,2077,1
3081,드라마,5,2,249.0,99,12세,9,0,1,2084,3
3082,스릴러,2,3,254.4,137,15세,4,0,1,2412,2
3083,애니메이션,4,3,250.2,96,청불,7,1,1,1196,0
3084,코미디,4,3,120.4,148,전체관람가,4,0,0,958,0
3085,액션,5,4,294.0,112,청불,4,1,1,602,1
3086,코미디,3,4,230.4,162,전체관람가,3,0,0,176,0
3087,호러,3,1,118.7,158,15세,12,0,0,1361,0
3088,호러,2,5,159.2,157,12세,3,1,0,1459,1
3089,액션,3,3,117.9,93,12세,12,1,1,701,2
3090,호러,4,3,296.7,137,청불,3,1,0,1252,0
3091,SF,2,3,49.0,178,12세,11,0,0,458,0
3092,로맨스,3,5,216.9,131,15세,3,0,0,2427,2
3093,스릴러,1,4,58.3,162,15세,10,1,1,723,1
3094,드라마,1,1,50.6,173,15세,8,0,1,1165,1
3095,호러,3,2,110.3,104,12세,2,0,1,1798,2
3096,액션,2,3,221.3,149,12세,3,1,0,1680,3
3097,스릴러,5,1,157.3,153,15세,8,0,0,1467,1
3098,호러,2,4,149.6,172,전체관람가,7,1,0,1163,1
3099,드라마,4,2,43.6,146,12세,1,0,0,674,0
3100,호러,5,3,30.6,178,12세,7,1,1,1952,1
3101,액션,3,4,80.6,134,12세,6,0,1,1920,0
3102,로맨스,5,4,84.0,144,전체관람가,1,0,0,2141,0
3103,SF,3,3,232.8,99,15세,6,1,1,734,0
3104,SF,4,3,53.5,123,12세,6,0,0,2045,1
3105,액션,3,4,291.0,85,전체관람가,9,0,1,1789,1
3106,SF,1,4,222.1,147,12세,10,0,0,137,0
3107,코미디,2,3,102.8,149,12세,6,1,0,791,1
3108,로맨스,2,5,238.3,99,청불,2,0,0,174,0
3109,스릴러,1,5,150.7,82,전체관람가,12,0,0,2378,2
3110,드라마,4,4,170.0,128,15세,6,0,1,1930,1
3111,SF,5,5,297.1,135,15세,8,0,0,2484,0
3112,스릴러,1,2,27.8,123,15세,3,0,0,1657,2
3113,드라마,3,1,143.7,165,15세,12,0,1,516,1
3114,드라마,2,2,258.0,86,15세,7,0,1,1360,1
3115,로맨스,1,2,110.2,152,12세,12,0,0,917,0
3116,드라마,1,4,177.3,99,15세,7,0,1,464,1
3117,드라마,3,3,4.2,137,청불,11,0,0,961,0
3118,애니메이션,2,5,30.5,176,15세,2,1,0,1095,1
3119,액션,2,5,145.6,133,12세,4,0,1,696,1
3120,애니메이션,3,4,51.3,103,15세,2,1,0,1622,1
3121,로맨스,1,5,95.9,134,청불,3,0,0,288,0
3122,코미디,4,4,284.4,130,청불,12,0,0,2414,1
3123,액션,1,4,216.0,106,12세,8,0,0,601,2
3124,호러,3,2,287.9,101,12세,8,0,0,1929,2
3125,호러,1,3,273.9,89,15세,3,0,1,793,0
3126,액션,5,1,71.1,149,15세,2,0,1,2259,2
3127,스릴러,1,1,58.1,156,15세,8,0,1,1418,1
3128,스릴러,2,1,20.1,116,15세,11,0,1,754,0
3129,호러,3,3,11.3,109,15세,11,0,1,2130,0
3130,코미디,5,5,39.4,115,12세,8,1,1,634,0
3131,SF,4,3,48.0,160,12세,6,1,0,1427,1
3132,애니메이션,5,4,104.7,152,청불,2,0,0,1661,0
3133,로맨스,4,5,4.7,128,전체관람가,3,1,0,2228,0
3134,스릴러,5,3,247.8,138,15세,4,0,0,2201,1
